Geo Point;Geo Shape;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;vegetarian;vegan;delivery;takeaway;internet_access;stars;capacity;drive_through;phone;website;facebook;smoking;commune;osm_edit;latitude;longitude
48.82371259973605, 2.3653208;"{""coordinates"": [2.3653208, 48.82371259973605], ""type"": ""Point""}";node/2183998184;fast_food;Thieng Heng;Unknown;Unknown;Mo-Su 08:30-19:00;yes;sandwich;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2183998184;48.82371259973605;2.3653208
48.87643923644897, 2.3267442137583;"{""coordinates"": [[[2.3266769, 48.87646699972296], [2.3266912, 48.876417099722985], [2.326711, 48.876347799723], [2.3267253, 48.87629809972298], [2.3267901, 48.876306199723004], [2.3268051, 48.87654969972293], [2.3266817, 48.87655209972293], [2.3266769, 48.87646699972296]]], ""type"": ""Polygon""}";way/333276941;cafe;Starbucks;Unknown;Starbucks;Mo-Su 06:15-22:00;yes;coffee_shop;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+331 42 94 97 12;http://stlazareparis.com/boutiques/starbucks-coffee-2/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=333276941;48.87643923644897;2.3267442137583
48.83439989973338, 2.3706223;"{""coordinates"": [2.3706223, 48.83439989973338], ""type"": ""Point""}";node/5136104648;cafe;Anticafé;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5136104648;48.83439989973338;2.3706223
48.82779792816741, 2.3154112512785994;"{""coordinates"": [[[2.3153386, 48.82778779973502], [2.3153407, 48.827760399735055], [2.3153902, 48.82772999973504], [2.3154729, 48.82777919973503], [2.3155095, 48.827804599735025], [2.3154863, 48.827818599735025], [2.3154308, 48.82785219973501], [2.3154075, 48.82786609973501], [2.3153416, 48.82782079973501], [2.3153646, 48.82780689973502], [2.3153386, 48.82778779973502]]], ""type"": ""Polygon""}";way/205012170;restaurant;Ti Case Créole;Unknown;Unknown;07:00-01:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?way=205012170;48.82779792816741;2.3154112512786
48.87158109972417, 2.3753538;"{""coordinates"": [2.3753538, 48.87158109972417], ""type"": ""Point""}";node/1020352074;cafe;La Source;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1020352074;48.87158109972417;2.3753538
48.84588859973055, 2.3435652;"{""coordinates"": [2.3435652, 48.84588859973055], ""type"": ""Point""}";node/9755920522;bar;Le Confessionnal;Unknown;Unknown;"Tu 17:00-23:59; We-Fr 00:00-02:00, 17:00-23:59; Sa 00:00-02:00, 19:00-23:59; Su 00:00-02:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=9755920522;48.84588859973055;2.3435652
48.86449339972591, 2.3502995;"{""coordinates"": [2.3502995, 48.86449339972591], ""type"": ""Point""}";node/691721089;fast_food;La Boule Maître Kebabier;Unknown;Unknown;Mo-Su 11:00-23:30;yes;mediterranean,turkish;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=691721089;48.86449339972591;2.3502995
48.829467699734614, 2.3175446;"{""coordinates"": [2.3175446, 48.829467699734614], ""type"": ""Point""}";node/5033012321;restaurant;Séoul;Unknown;Unknown;12:00-15:00,18:30-23:00;yes;korean;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 1 71 27 82 41;https://seoul.eatbu.com;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5033012321;48.82946769973461;2.3175446
48.83975849973206, 2.388423;"{""coordinates"": [2.388423, 48.83975849973206], ""type"": ""Point""}";node/1252382310;restaurant;Le Touareg;Unknown;Unknown;Mo-Sa 12:00-15:00,19:00-23:00, Su 12:00-15:00;yes;mediterranean;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 43076849;http://www.restaurantletouareg.com/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1252382310;48.83975849973206;2.388423
48.85750659972765, 2.2750815;"{""coordinates"": [2.2750815, 48.85750659972765], ""type"": ""Point""}";node/6199474263;cafe;Hana;Unknown;Unknown;Mo-Sa 11:00-20:00;yes;japanese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6199474263;48.85750659972765;2.2750815
48.85651169972792, 2.3949198;"{""coordinates"": [2.3949198, 48.85651169972792], ""type"": ""Point""}";node/3250654361;cafe;L'office;Unknown;Unknown;Su-Th 11:00-24:00, Fr,Sa 11:00-01:00;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3250654361;48.85651169972792;2.3949198
48.83734929973267, 2.3529023;"{""coordinates"": [2.3529023, 48.83734929973267], ""type"": ""Point""}";node/8068619059;fast_food;Délices Folie's;Unknown;Unknown;Mo-Su 11:00-23:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 47 07 35 83;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=8068619059;48.83734929973267;2.3529023
48.853797599728566, 2.3699213;"{""coordinates"": [2.3699213, 48.853797599728566], ""type"": ""Point""}";node/3157885437;restaurant;Bistro Régent;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 73 71 12 92;https://www.bistro-regent.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3157885437;48.853797599728566;2.3699213
48.85115169972925, 2.3482941;"{""coordinates"": [2.3482941, 48.85115169972925], ""type"": ""Point""}";node/9525603856;restaurant;Le palais de la griserie;Unknown;Unknown;;yes;chinese,thai;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=9525603856;48.85115169972925;2.3482941
48.830841399734275, 2.312348;"{""coordinates"": [2.312348, 48.830841399734275], ""type"": ""Point""}";node/1931492454;restaurant;Yoki Sushi;Unknown;Unknown;"Mo-Sa 11:30-15:00,18:30-23:00; Su 18:30-23:00";yes;japanese;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 1 45 45 25 61;http://www.yokisushi14.fr/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=1931492454;48.83084139973428;2.312348
48.858844199727315, 2.2850527;"{""coordinates"": [2.2850527, 48.858844199727315], ""type"": ""Point""}";node/4762043842;bar;Amourette;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4762043842;48.85884419972732;2.2850527
48.82847949973486, 2.3562342;"{""coordinates"": [2.3562342, 48.82847949973486], ""type"": ""Point""}";node/9667186291;restaurant;The X Pot;Unknown;Unknown;;yes;chinese,hotpot;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=9667186291;48.82847949973486;2.3562342
48.876531699722946, 2.3370161;"{""coordinates"": [2.3370161, 48.876531699722946], ""type"": ""Point""}";node/4855693224;fast_food;Valerio;Unknown;Unknown;;yes;sandwich;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4855693224;48.87653169972295;2.3370161
48.88145639972171, 2.3647442;"{""coordinates"": [2.3647442, 48.88145639972171], ""type"": ""Point""}";node/735172006;cafe;Bistrot Lafayette;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=735172006;48.88145639972171;2.3647442
48.8610075997268, 2.3419911;"{""coordinates"": [2.3419911, 48.8610075997268], ""type"": ""Point""}";node/4394960789;restaurant;Granite;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;1;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4394960789;48.8610075997268;2.3419911
48.8468642997303, 2.347702;"{""coordinates"": [2.347702, 48.8468642997303], ""type"": ""Point""}";node/8139982096;pub;The Bombardier;Unknown;Unknown;Mo-Su 12:00-02:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;wlan;Unknown;Unknown;Unknown;+33143547922;http://www.bombardierpub.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=8139982096;48.8468642997303;2.347702
48.83590759973303, 2.3859497;"{""coordinates"": [2.3859497, 48.83590759973303], ""type"": ""Point""}";node/1796793478;cafe;La Terrasse;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 43 43 15 54;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1796793478;48.83590759973303;2.3859497
48.85675509972785, 2.2923773;"{""coordinates"": [2.2923773, 48.85675509972785], ""type"": ""Point""}";node/7008116687;cafe;Le Bailli de Suffren;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=7008116687;48.85675509972785;2.2923773
48.864630999725904, 2.3593788;"{""coordinates"": [2.3593788, 48.864630999725904], ""type"": ""Point""}";node/3268958790;restaurant;Manfred;Unknown;Unknown;Mo-Su 07:00-02:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3268958790;48.864630999725904;2.3593788
48.87162659972415, 2.3673292;"{""coordinates"": [2.3673292, 48.87162659972415], ""type"": ""Point""}";node/7028326301;cafe;Radiodays;Unknown;Unknown;Mo-Su 09:00-17:00;yes;Unknown;yes;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;http://www.radiodays.cafe/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=7028326301;48.87162659972415;2.3673292
48.85761179972764, 2.2776817;"{""coordinates"": [2.2776817, 48.85761179972764], ""type"": ""Point""}";node/960563296;fast_food;McDonald's;McDonald's;McDonald's;Su-Th 07:30-24:00, Fr,Sa 07:30-01:00;yes;burger;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=960563296;48.85761179972764;2.2776817
48.88293269972136, 2.3181031;"{""coordinates"": [2.3181031, 48.88293269972136], ""type"": ""Point""}";node/617541036;pub;3 Pièces Cuisine;Unknown;Unknown;Mo-Su 12:00-19:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=617541036;48.88293269972136;2.3181031
48.84696279973027, 2.4075353;"{""coordinates"": [2.4075353, 48.84696279973027], ""type"": ""Point""}";node/2409683705;restaurant;Grill de Vincennes;Unknown;Unknown;;yes;italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2409683705;48.84696279973027;2.4075353
48.831205499734175, 2.3198919;"{""coordinates"": [2.3198919, 48.831205499734175], ""type"": ""Point""}";node/4031097170;restaurant;Gioia;Unknown;Unknown;;yes;pizza,pasta,italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=4031097170;48.831205499734175;2.3198919
48.87664609972291, 2.3593172;"{""coordinates"": [2.3593172, 48.87664609972291], ""type"": ""Point""}";node/4098083115;fast_food;La Place;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4098083115;48.87664609972291;2.3593172
48.87288859972385, 2.3546171;"{""coordinates"": [2.3546171, 48.87288859972385], ""type"": ""Point""}";node/3969301656;bar;Le Mondial;Jolivet Pierre;Unknown;"Mo 08:00-23:59; Tu 00:00-01:00, 08:00-23:59; We-Fr 00:00-02:00, 08:00-23:59; Sa-Su 00:00-02:00, 09:00-23:59";yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 86 23 09 84;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=3969301656;48.87288859972385;2.3546171
48.85715919972774, 2.3548805;"{""coordinates"": [2.3548805, 48.85715919972774], ""type"": ""Point""}";node/3306562265;restaurant;Kiccho;Unknown;Unknown;;yes;japanese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3306562265;48.85715919972774;2.3548805
48.828530899734844, 2.3161287;"{""coordinates"": [2.3161287, 48.828530899734844], ""type"": ""Point""}";node/1670553088;restaurant;Fétapita;Unknown;Unknown;;yes;kebab;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=1670553088;48.82853089973485;2.3161287
48.88641829972049, 2.3133607;"{""coordinates"": [2.3133607, 48.88641829972049], ""type"": ""Point""}";node/5129328905;restaurant;Villa Mimouna;Unknown;Unknown;Mo-Su 19:00-18:00+;yes;moroccan;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5129328905;48.88641829972049;2.3133607
48.859938399727056, 2.3522973;"{""coordinates"": [2.3522973, 48.859938399727056], ""type"": ""Point""}";node/2146085909;restaurant;Georges;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 44 78 47 99;https://restaurantgeorgesparis.com/fr/;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=2146085909;48.859938399727056;2.3522973
48.8545372997284, 2.3690802;"{""coordinates"": [2.3690802, 48.8545372997284], ""type"": ""Point""}";node/2425855228;cafe;Le Génie;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2425855228;48.8545372997284;2.3690802
48.828185199734946, 2.3793614;"{""coordinates"": [2.3793614, 48.828185199734946], ""type"": ""Point""}";node/913551441;restaurant;Indiana Club;Unknown;Unknown;;yes;american;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=913551441;48.82818519973495;2.3793614
48.86776869972512, 2.3472385;"{""coordinates"": [2.3472385, 48.86776869972512], ""type"": ""Point""}";node/10089952626;fast_food;Poke House;Unknown;Unknown;Mo-Su 11:30-15:00, 18:00-22:00;yes;poke;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://poke-house.com/fr-fr/home/;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=10089952626;48.86776869972512;2.3472385
48.859427799727165, 2.301867;"{""coordinates"": [2.301867, 48.859427799727165], ""type"": ""Point""}";node/6308575585;cafe;Le Cairn - Coffee shop & Naturopathie;Unknown;Unknown;Mo-Sa 08:00-18:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6308575585;48.859427799727165;2.301867
48.85124689972922, 2.2779972;"{""coordinates"": [2.2779972, 48.85124689972922], ""type"": ""Point""}";node/1827357929;restaurant;Les Ondes;Unknown;Unknown;Mo-Su 08:00-24:00;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33145278863;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1827357929;48.85124689972922;2.2779972
48.87279969972385, 2.354145;"{""coordinates"": [2.354145, 48.87279969972385], ""type"": ""Point""}";node/11264701818;fast_food;Ngoun-Heng;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=11264701818;48.87279969972385;2.354145
48.82441279484992, 2.3278523337863493;"{""coordinates"": [[[2.3276779, 48.824378099735874], [2.3280023, 48.82434439973589], [2.3280246, 48.82445029973586], [2.3276992, 48.82447889973586], [2.3276779, 48.824378099735874]]], ""type"": ""Polygon""}";way/365474200;restaurant;Restaurant Émeraude;Unknown;Unknown;tous les jours 12:00;yes;regional;Unknown;Unknown;Unknown;no;Unknown;Unknown;Unknown;Unknown;+33 1 45 42 42 70;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?way=365474200;48.82441279484992;2.3278523337863493
48.83163519973407, 2.3782454;"{""coordinates"": [2.3782454, 48.83163519973407], ""type"": ""Point""}";node/3708557532;fast_food;Class'croute;Unknown;Unknown;Mo-Fr 08:00-15:00;yes;sandwich;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3708557532;48.83163519973407;2.3782454
48.88991809971963, 2.313318;"{""coordinates"": [2.313318, 48.88991809971963], ""type"": ""Point""}";node/7053882987;restaurant;Jour Batignolles;Healthy Group;Unknown;Mo-Fr 10:30-15:30;yes;sandwich;yes;yes;Unknown;yes;Unknown;Unknown;Unknown;no;Unknown;https://cmdfrance.jour.fr/fr/shops/healthy/paris-batignolles;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=7053882987;48.88991809971963;2.313318
48.897257599717804, 2.3445957;"{""coordinates"": [2.3445957, 48.897257599717804], ""type"": ""Point""}";node/1896176720;fast_food;McDonald's;McDonald's;McDonald's;"We-Sa 10:00-02:00; Su-Tu 10:00-24:00";yes;burger;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 1 53 41 00 06;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1896176720;48.89725759971781;2.3445957
48.876105287100984, 2.3251099701465687;"{""coordinates"": [[[2.3250393, 48.876109999723035], [2.325047, 48.876084199723046], [2.3251179, 48.87609269972307], [2.3251799, 48.876100299723035], [2.325173, 48.87612659972304], [2.3251062, 48.87611829972305], [2.3250393, 48.876109999723035]]], ""type"": ""Polygon""}";way/333438260;ice_cream;Fred's;Unknown;Unknown;"Mo-Fr 07:30-20:00; Sa 09:00-20:00; Su 10:00-19:00";yes;Unknown;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=333438260;48.87610528710098;2.3251099701465687
48.84235979973142, 2.3292123;"{""coordinates"": [2.3292123, 48.84235979973142], ""type"": ""Point""}";node/3427711993;restaurant;La Rotonde;Unknown;Unknown;Mo-Su 07:15-01:00;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 43 26 48 26;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3427711993;48.84235979973142;2.3292123
48.84095041999546, 2.321082874003579;"{""coordinates"": [[[2.3209296, 48.840968899731756], [2.3209336, 48.84096669973176], [2.3209307, 48.84096429973176], [2.3210745, 48.8408848997318], [2.3211097, 48.84086669973178], [2.3211293, 48.8408703997318], [2.3211352, 48.84085509973179], [2.3211284, 48.8408542997318], [2.3211303, 48.8408496997318], [2.3211928, 48.8408617997318], [2.3211682, 48.840920499731766], [2.3212234, 48.84093009973178], [2.321221, 48.84093569973178], [2.3212191, 48.84093959973176], [2.3212154, 48.840947099731764], [2.3212118, 48.84095089973178], [2.3212064, 48.840956499731774], [2.3212055, 48.84095739973178], [2.3211932, 48.84096629973176], [2.3211863, 48.84096989973175], [2.3211803, 48.84097299973176], [2.321032, 48.841051299731745], [2.3210284, 48.84104819973175], [2.321031, 48.841046899731765], [2.3210219, 48.84103949973176], [2.3210196, 48.84104069973175], [2.3209972, 48.84102129973174], [2.3210036, 48.84101789973174], [2.3209949, 48.84101039973176], [2.3209869, 48.84100389973175], [2.3209805, 48.84100739973175], [2.3209591, 48.84099009973176], [2.3209658, 48.84098649973175], [2.3209487, 48.84097279973176], [2.320942, 48.84097639973176], [2.3209296, 48.840968899731756]], [[2.3210874, 48.84100459973175], [2.3210965, 48.841011899731754], [2.3211062, 48.84100669973175], [2.3210971, 48.840999399731764], [2.3210874, 48.84100459973175]], [[2.3211692, 48.84096669973176], [2.321174, 48.84097059973176], [2.3211789, 48.840967999731774], [2.321174, 48.84096409973177], [2.3211692, 48.84096669973176]]], ""type"": ""Polygon""}";relation/14130167;restaurant;Dépôt Légal;Unknown;Unknown;06:30-22:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://depotlegalparis.com/montparnasse/;Unknown;Unknown;Paris;relation/14130167;48.84095041999546;2.321082874003579
